iter	F1	Logloss
69	0.9796672828	0.03354371839
70	0.9791955617	0.03345629688
71	0.9791763073	0.03276552407
72	0.9796484736	0.03195918638
73	0.980573543	0.03124547363
74	0.9810448451	0.0303250758
75	0.9810448451	0.02974363101
76	0.9824236818	0.02891901613
77	0.9828782971	0.02850440668
78	0.9842592593	0.0277570652
79	0.9837887911	0.02755862835
80	0.984729292	0.02706859085
81	0.9856680536	0.02680730911
82	0.9870490287	0.02649305316
83	0.9866050808	0.02586807389
84	0.9866050808	0.02564502219
85	0.9866050808	0.02547694195
86	0.9866050808	0.02545747398
87	0.9861367837	0.02501127399
88	0.9866050808	0.02484820414
89	0.9870609982	0.02421763698
90	0.9870609982	0.02408576117
91	0.9884633133	0.02346314793
92	0.9889298893	0.02311808679
93	0.9893862483	0.02285629288
94	0.9884633133	0.0223685964
95	0.9898430286	0.02222350867
96	0.9903181189	0.02201184386
97	0.9912321181	0.02153617881
98	0.9912402029	0.02118652833
99	0.9917050691	0.02105481712
100	0.9917050691	0.02102704677
101	0.9917050691	0.02082631325
102	0.9921622868	0.02035518019
103	0.9926199262	0.0200790441
104	0.9926199262	0.01997646865
105	0.9935483871	0.01952200541
106	0.994011976	0.01889980802
107	0.9935483871	0.01867982241
108	0.994011976	0.01857027976
109	0.9944751381	0.01833230082
110	0.9944751381	0.01817604437
111	0.9944751381	0.0179793915
112	0.9953917051	0.01770253642
113	0.9949332105	0.01756962627
114	0.9949332105	0.01740283394
115	0.9953917051	0.01732485471
116	0.9949285385	0.01725842816
117	0.9958467928	0.01673976921
118	0.9958467928	0.01667265208
119	0.9958467928	0.01665564441
120	0.9958467928	0.01659147143
121	0.9958467928	0.01658330795
122	0.9953874539	0.01636791766
123	0.9958467928	0.01609314697
124	0.9963099631	0.01586410456
125	0.9967697277	0.01571394015
126	0.9967697277	0.01559963641
127	0.9967697277	0.01521964446
128	0.9967697277	0.01505081871
129	0.9967697277	0.01499403697
130	0.9972324723	0.01485673308
131	0.9972324723	0.01465469746
132	0.9972299169	0.01434417085
133	0.9976947902	0.0142053993
134	0.9990774908	0.01388477697
135	0.9986168741	0.01375057994
136	0.9986168741	0.01364794042
137	0.9990774908	0.01351943773
138	0.9990774908	0.01343552469
139	0.9990774908	0.01333032856
140	0.9990774908	0.01330863804
141	0.9990774908	0.01314504042
142	0.9990774908	0.01310395026
143	0.9990774908	0.01285360171
144	0.9986168741	0.01265216999
145	0.9990774908	0.01244577688
146	0.9990774908	0.01241412974
147	0.9990774908	0.01236708883
148	0.9990774908	0.01222214579
149	0.9990774908	0.01198409383
150	0.9990774908	0.01178957092
151	0.9990774908	0.01169753773
152	0.9990774908	0.01162963301
153	0.9990774908	0.01158265506
154	0.9990774908	0.01148815782
155	0.9990774908	0.01139019901
156	0.9990774908	0.01135811102
157	0.9990774908	0.01116285839
158	0.9990774908	0.01104626224
159	0.9990774908	0.01091649192
160	0.999538958	0.01081036995
161	0.999538958	0.01076337422
162	0.9990774908	0.01068836009
163	0.9990774908	0.01068833069
164	0.999538958	0.01042119384
165	1	0.01036704747
166	1	0.01029309892
167	1	0.01021205161
168	1	0.01015545277
169	1	0.01001935543
170	1	0.009957823612
171	1	0.009912720331
172	1	0.009896356219
173	1	0.009896355016
174	1	0.009860383486
175	1	0.009768501041
176	1	0.00971553571
177	1	0.009603414943
178	1	0.009583358535
179	1	0.009480609339
180	1	0.009477735288
181	1	0.009454636034
182	1	0.009404561914
183	1	0.00931384998
184	1	0.009313730302
185	1	0.0092705893
186	1	0.009243606823
187	1	0.009124867734
188	1	0.009108210532
189	1	0.008999711929
190	1	0.008958472235
191	1	0.00886517859
192	1	0.00883341767
193	1	0.00881261278
194	1	0.008784159549
195	1	0.008726125607
196	1	0.008633902635
197	1	0.008545647568
198	1	0.008491175448
199	1	0.008405576598
200	1	0.008330550254
201	1	0.008161949235
202	1	0.008000824186
203	1	0.00797470913
204	1	0.007928276224
205	1	0.007849852092
206	1	0.007797554476
207	1	0.007786462947
208	1	0.007770997926
209	1	0.007744616738
210	1	0.007744611789
211	1	0.007731014612
212	1	0.007702197821
213	1	0.007686858225
214	1	0.007653646732
215	1	0.007648914328
216	1	0.007635878661
217	1	0.007610681942
218	1	0.007580664434
219	1	0.007493980054
220	1	0.007429026637
221	1	0.007344007661
222	1	0.007267860228
223	1	0.0072374525
224	1	0.007208362182
225	1	0.007191293558
226	1	0.00714978816
227	1	0.007115187656
228	1	0.007014992341
229	1	0.006948725336
230	1	0.006879504655
231	1	0.00682141414
232	1	0.006785415798
233	1	0.006753287481
234	1	0.006733615662
235	1	0.006663953842
236	1	0.00665362757
237	1	0.006635479833
238	1	0.006588413916
239	1	0.006536011009
240	1	0.006508357545
241	1	0.006494949174
242	1	0.006439669359
243	1	0.006390796104
244	1	0.006341205289
245	1	0.006274894837
246	1	0.006259690946
247	1	0.006194850452
248	1	0.006179841902
249	1	0.006130236877
250	1	0.006080309056
251	1	0.006057917326
252	1	0.006042828828
253	1	0.005993046253
254	1	0.005983736737
255	1	0.005944854267
256	1	0.005926407876
257	1	0.005867905829
258	1	0.005825110285
259	1	0.00579788795
260	1	0.005763609518
261	1	0.005747464731
262	1	0.005747449449
263	1	0.005701560305
264	1	0.005682979706
265	1	0.00563604914
266	1	0.005617015091
267	1	0.005587845261
268	1	0.005579122543
269	1	0.005579070883
270	1	0.005579041648
271	1	0.005524347614
272	1	0.00550613276
273	1	0.005452611332
274	1	0.005447937765
275	1	0.005447932766
276	1	0.005426560789
277	1	0.005385794987
278	1	0.005367373176
279	1	0.005367354296
280	1	0.005365332228
281	1	0.005365317396
282	1	0.005291118281
283	1	0.005285520046
284	1	0.005264659789
285	1	0.005251464805
286	1	0.005186195332
287	1	0.005160873776
288	1	0.005138616314
289	1	0.005138615118
290	1	0.005074291342
291	1	0.005065019972
292	1	0.005007248085
293	1	0.00497846663
294	1	0.004978462712
295	1	0.004917449539
296	1	0.004872101058
297	1	0.004862616559
298	1	0.004837114259
299	1	0.004824060491
300	1	0.0047366645
301	1	0.004720534642
302	1	0.004677982476
303	1	0.0046513645
304	1	0.004621426525
305	1	0.004613241029
306	1	0.004583941668
307	1	0.004555628675
308	1	0.004521570662
309	1	0.004521527795
310	1	0.004505353309
311	1	0.004472547244
312	1	0.004455738561
313	1	0.004445174998
314	1	0.004445172901
315	1	0.004410127912
316	1	0.004377321744
317	1	0.004361935408
318	1	0.004356882346
319	1	0.004356865175
320	1	0.004347604138
321	1	0.004324247603
322	1	0.00431017331
323	1	0.004287344208
324	1	0.004287064906
325	1	0.004273494061
326	1	0.004264027349
327	1	0.004262703144
328	1	0.004262692913
329	1	0.004246749697
330	1	0.004220009197
331	1	0.004166081409
332	1	0.004149057975
333	1	0.004118761591
334	1	0.00409960885
335	1	0.004089907652
336	1	0.004055214445
337	1	0.004055186333
338	1	0.004036120003
339	1	0.004015242908
340	1	0.003974290667
341	1	0.003947021856
342	1	0.003938811065
343	1	0.003938754553
344	1	0.003909425833
345	1	0.003909386039
346	1	0.003893813592
347	1	0.003875165876
348	1	0.003875164696
349	1	0.003862928823
350	1	0.003856886483
351	1	0.003831319373
352	1	0.003815386009
353	1	0.003812487568
354	1	0.003812487255
355	1	0.003795894874
356	1	0.003795833029
357	1	0.003769949439
358	1	0.003769786993
359	1	0.003769748865
360	1	0.003760402907
361	1	0.003727086849
362	1	0.003727034225
363	1	0.003695514755
364	1	0.003679096581
365	1	0.003675823405
366	1	0.003641188327
367	1	0.003629793283
368	1	0.003629692004
369	1	0.003617594791
370	1	0.003603508241
371	1	0.003568745014
372	1	0.003568718377
373	1	0.003568563043
374	1	0.003568546087
375	1	0.003554083059
376	1	0.003548119023
377	1	0.003548109098
378	1	0.003548025189
379	1	0.003516738844
380	1	0.003500502511
381	1	0.003462065962
382	1	0.003448460774
383	1	0.003448298284
384	1	0.003414999684
385	1	0.0034149303
386	1	0.003414920239
387	1	0.003414919308
388	1	0.003402166476
389	1	0.003402164613
390	1	0.00340212851
391	1	0.003385946053
392	1	0.003375181812
393	1	0.003369422148
394	1	0.003343202225
395	1	0.003343175332
396	1	0.003343156286
397	1	0.00333119896
398	1	0.003331165631
399	1	0.003313228649
400	1	0.003302615374
401	1	0.003287879835
402	1	0.003278987446
403	1	0.003251282546
404	1	0.003220977003
405	1	0.003220963268
406	1	0.003220906477
407	1	0.003197771239
408	1	0.003167086973
409	1	0.003153462725
410	1	0.003153116975
411	1	0.003153083922
412	1	0.003153066579
413	1	0.00313792068
414	1	0.00313790258
415	1	0.003109943898
416	1	0.003089003623
417	1	0.003088942186
418	1	0.003073243686
419	1	0.003073239321
420	1	0.003073234367
421	1	0.003062809704
422	1	0.003044320307
423	1	0.003044297422
424	1	0.003044281765
425	1	0.003044080162
426	1	0.003044070232
427	1	0.003044069895
428	1	0.003019823856
429	1	0.003019818297
430	1	0.003002408433
431	1	0.003002401742
432	1	0.00300238948
433	1	0.003002369633
434	1	0.003002367182
435	1	0.003002364739
436	1	0.003002362305
437	1	0.003002356242
438	1	0.003002350208
439	1	0.003002340538
440	1	0.002985829854
441	1	0.002961483553
442	1	0.002961441772
443	1	0.002961416866
444	1	0.002961407849
445	1	0.002961380168
446	1	0.002961371264
447	1	0.002924081929
448	1	0.002924074325
449	1	0.002924069134
450	1	0.002924047077
451	1	0.002917827719
452	1	0.002915288273
453	1	0.002915269407
454	1	0.002915267115
455	1	0.002894329125
456	1	0.002893885113
457	1	0.002893866746
458	1	0.002893855647
459	1	0.002893806393
460	1	0.002893797239
461	1	0.002893754853
462	1	0.002892822678
463	1	0.002892801233
464	1	0.002892796579
465	1	0.0028927941
466	1	0.002892788072
467	1	0.002892778442
468	1	0.002892774301
469	1	0.002892772806
470	1	0.002892772226
471	1	0.002891382727
472	1	0.002891376602
473	1	0.002891375022
474	1	0.002891372685
475	1	0.002890166687
476	1	0.002871158424
477	1	0.002871149815
478	1	0.002871140678
479	1	0.00287104266
480	1	0.002871041514
481	1	0.002871039379
482	1	0.002870996393
483	1	0.002870994793
484	1	0.00287099266
485	1	0.002870942322
486	1	0.002870925782
487	1	0.002870919679
488	1	0.00286937452
489	1	0.002868370897
490	1	0.002868337375
491	1	0.002868267212
492	1	0.002865933768
493	1	0.002865869091
494	1	0.002865866777
495	1	0.002863113394
496	1	0.002863105024
497	1	0.002863105024
498	1	0.0028607736
499	1	0.002860734752
